addedAt,albumArtistsNames,albumName,albumPopularity,albumRecordLabel,albumReleaseDate,artistFollowers,artistName,artistPopularity,secondaryArtistsNames,trackDuration,trackFeatureAcousticness,trackFeatureDanceability,trackFeatureEnergy,trackFeatureInstrumentalness,trackFeatureKey,trackFeatureLiveness,trackFeatureLoudness,trackFeatureMode,trackFeatureSpeechiness,trackFeatureTempo,trackFeatureTimeSignature,trackFeatureValence,trackName,trackPopularity,trackIsrc,trackNumber,trackUrl,isLocal,isLikedByUser,artistUrl,artistGenres,albumUrl,albumUpc,albumType,addedBy
2023-01-09T20:59:45Z,Connan Mockasin,Caramel,0,Mexican Summer,2013-11-05,242919,Connan Mockasin,50,,05:01,0.623,0.447,0.322,0.00177,7,0.0975,-9.868,0,0.0448,143.667,4,0.265,"I'm The Man, That Will Find You",0,GBTZZ1300054,3,https://open.spotify.com/track/07ahbydCmD0CLoN2zIx8bR,stream,true,https://open.spotify.com/artist/247AfC9pLuqwgpH8Mo96oA,"Experimental Pop, Kiwi Rock, Neo-psychedelic",https://open.spotify.com/album/3r4eDZfI5aKS0siMY2Cj7D,00184923117967,album,Oskar
2023-01-09T18:31:43Z,Danger Mouse & Sparklehorse,Dark Night of The Soul,44,Parlophone UK,2010-05-03,221586,Danger Mouse,59,Sparklehorse & Nina Persson,03:08,0.00176,0.513,0.728,7.72E-4,9,0.814,-6.832,1,0.0282,136.648,4,0.383,Daddy's Gone (feat. Mark Linkous & Nina Persson),19,GBAYE1000511,10,https://open.spotify.com/track/3nHPOvZvide7YxDbi81m4j,stream,true,https://open.spotify.com/artist/2dBj3prW7gP9bCCOIQeDUf,"Alternative Hip Hop, Mashup",https://open.spotify.com/album/0DmKQGWmKXQ3zmjTIQQzK1,5099964082059,album,Oskar
2023-01-09T17:00:18Z,CRO,trip (deluxe),49,Urban,2021-12-16,2391777,CRO,69,,03:43,0.41,0.673,0.664,5.45E-5,0,0.173,-6.838,1,0.033,125.037,4,0.649,so schön,31,DEUM72100292,4,https://open.spotify.com/track/2qhG2ccN8D1LmXwIqFDwzn,stream,true,https://open.spotify.com/artist/3utZ2yeQk0Z3BCOBWP7Vlu,German Hip Hop,https://open.spotify.com/album/5B76QDHjmGhG96FOdZmNBx,00602445169603,album,Oskar
2023-01-09T15:39:16Z,The Comrads,The Comrads,31,B.I.B. Music,1997-01-01,6555,The Comrads,19,,03:13,0.0549,0.894,0.568,0.0,6,0.124,-5.306,0,0.269,92.637,4,0.766,Die Hard,24,USUYG1013267,2,https://open.spotify.com/track/6GhOLYYxZEjnvybcxFgnQo,stream,true,https://open.spotify.com/artist/0FMPj60hLbmn8iWZhMvR2O,G Funk,https://open.spotify.com/album/3Y1oRiwW6PblDkWEWyezic,881034962010,album,Oskar
2023-01-08T11:33:17Z,Aminé,Good For You,70,Universal Records,2017-07-28,1919794,Aminé,67,,02:53,0.392,0.693,0.46,0.0,0,0.157,-7.912,0,0.226,78.09,4,0.873,Spice Girl,63,USUG11700903,5,https://open.spotify.com/track/4HW5kSQ8M2IQWZhSxERvla,stream,true,https://open.spotify.com/artist/3Gm5F95VdRxW3mqCn8RPBJ,"Pop Rap, Portland Hip Hop, Rap, Underground Hip Hop",https://open.spotify.com/album/3lajefIuUk4SfzqVBSJy8p,00602557750515,album,Oskar
2023-01-08T11:01:56Z,LAUSSE THE CAT,"The Girl, the Cat and the Tree",52,Velvet Blues,2018-06-19,99174,LAUSSE THE CAT,43,,03:51,0.468,0.737,0.298,0.0165,0,0.12,-15.339,1,0.192,90.026,4,0.232,Belle Bouteille,51,CAENV1828508,8,https://open.spotify.com/track/02RozCtDH478lix2senHvF,stream,true,https://open.spotify.com/artist/2Zv7tySETckaR2robozkcz,Uk Alternative Hip Hop,https://open.spotify.com/album/1AcEefqM581yXb7fo0YFyx,800739544437,album,Oskar
2023-01-06T17:45:28Z,Khruangbin,Mordechai,69,Dead Oceans,2020-06-26,1668370,Khruangbin,70,,05:42,0.0097,0.751,0.49,0.15,11,0.0767,-13.684,1,0.0455,105.418,4,0.923,Time (You and I),65,USJ5G2019302,2,https://open.spotify.com/track/0S3BtG3i5tkQmehJhIhHF3,stream,true,https://open.spotify.com/artist/2mVVjNmdjXZZDvhgQWiakk,"Indie Soul, Neo-psychedelic",https://open.spotify.com/album/2IzUZlhtBvPQYs74KeG6fb,656605149363,album,Oskar
2023-01-04T17:40:35Z,Nas,God's Son,64,Columbia,2002-12-13,3575415,Nas,72,Jully Black,04:41,0.125,0.602,0.782,0.0,6,0.189,-6.47,0,0.249,79.862,4,0.654,Heaven (feat. Jully Black),47,USSM10212658,14,https://open.spotify.com/track/4Za5o41uSPxPDrAs66rTVc,stream,true,https://open.spotify.com/artist/20qISvAhX20dpIbOOzGK3q,"Conscious Hip Hop, East Coast Hip Hop, Gangster Rap, Hardcore Hip Hop, Hip Hop, Queens Hip Hop, Rap",https://open.spotify.com/album/3rV1aPkrWyMs6YTvTpSbIY,696998693029,album,Oskar
2023-01-04T15:09:30Z,Rick Ross,Rather You Than Me,53,Epic,2017-03-17,7009811,Rick Ross,76,Nas,04:29,0.0273,0.501,0.775,0.0,7,0.211,-6.248,0,0.436,85.929,4,0.607,Powers That Be (feat. Nas),36,USSM11701698,8,https://open.spotify.com/track/5iOxRssZS9ETujFtdvpvHY,stream,true,https://open.spotify.com/artist/1sBkRIssrMs1AbVkOJbc7a,"Dirty South Rap, Gangster Rap, Hip Hop, Rap, Southern Hip Hop, Trap",https://open.spotify.com/album/08XXyTmAv1vNghZS4p0ng2,886446257198,album,Oskar
2023-01-03T17:47:50Z,Free Nationals,Free Nationals,74,"OBE, LLC / EMPIRE",2019-12-13,278568,Free Nationals,61,Anderson .Paak & T.Nava,03:39,0.00644,0.755,0.756,7.93E-5,0,0.279,-6.409,1,0.0556,98.003,4,0.786,Gidget (feat. Anderson .Paak & T.Nava),59,USUYG1280327,6,https://open.spotify.com/track/1UrxBDCv9kDRIBUc2oskNR,stream,true,https://open.spotify.com/artist/4596e2d3KmYzAeVenjCxfj,"Alternative R&b, Indie Soul",https://open.spotify.com/album/53oqFs4q8sfqH6IPiyleEN,194690041419,album,Oskar
2023-01-03T17:42:08Z,The Fearless Flyers,The Fearless Flyers,53,Vulf Records,2018-03-30,163972,The Fearless Flyers,48,,02:04,0.0426,0.721,0.848,0.95,6,0.15,-9.67,0,0.0648,105.605,4,0.896,Ace of Aces,56,QM4DW1837696,1,https://open.spotify.com/track/1SlkhRMOEJp97Ho0BaIOkj,stream,true,https://open.spotify.com/artist/1JyLSGXC3aWzjY6ZdxvIXh,Instrumental Funk,https://open.spotify.com/album/2GEQWuTviG5lXO66aiOYqt,840092430398,single,Oskar
2023-01-03T12:52:50Z,Nate Smith,KINFOLK: Postcards from Everywhere,49,Ropeadope,2017-02-03,67477,Nate Smith,40,,03:04,0.184,0.67,0.858,0.902,10,0.163,-8.86,0,0.0383,112.766,4,0.96,Skip Step,48,US8JA1629002,2,https://open.spotify.com/track/76OCNJ5CEWrjtArdXpQGgg,stream,true,https://open.spotify.com/artist/3C1TdpEowpf6AMf7PycuWy,"Contemporary Jazz, Uk Contemporary Jazz",https://open.spotify.com/album/5ngHFQ0hYDlYirIE5l0if9,824833013828,album,Oskar
2023-01-02T17:05:43Z,Khruangbin,Mordechai,69,Dead Oceans,2020-06-26,1668370,Khruangbin,70,,04:58,0.0305,0.641,0.413,0.844,2,0.183,-13.212,1,0.102,101.27,4,0.967,So We Won't Forget,66,USJ5G2019309,9,https://open.spotify.com/track/4HpFU6eMThgW6Cael5AwYy,stream,true,https://open.spotify.com/artist/2mVVjNmdjXZZDvhgQWiakk,"Indie Soul, Neo-psychedelic",https://open.spotify.com/album/2IzUZlhtBvPQYs74KeG6fb,656605149363,album,Oskar
2023-01-01T15:25:59Z,Ralph Castelli,Cut Out,46,Independent,2020-10-09,114187,Ralph Castelli,55,,02:35,0.0584,0.598,0.466,0.0401,11,0.431,-11.611,0,0.214,89.621,4,0.572,Bends,51,QZC5P1800177,1,https://open.spotify.com/track/7neXef29cogkuASB5rTafo,stream,true,https://open.spotify.com/artist/4o16FybIZV7WPD7tOl7PUd,Alaska Indie,https://open.spotify.com/album/0qvED1ToqYbtBFaaKJylPB,7290114289184,album,Oskar
2022-12-27T16:38:10Z,Free Nationals,Free Nationals,74,"OBE, LLC / EMPIRE",2019-12-13,278568,Free Nationals,61,Shafiq Husayn,02:20,0.104,0.484,0.644,0.765,11,0.398,-8.775,1,0.0718,89.085,4,0.296,Obituaries (feat. Shafiq Husayn),52,USUYG1280322,1,https://open.spotify.com/track/6N36DH0a1ISnnzdOAT8qWF,stream,true,https://open.spotify.com/artist/4596e2d3KmYzAeVenjCxfj,"Alternative R&b, Indie Soul",https://open.spotify.com/album/53oqFs4q8sfqH6IPiyleEN,194690041419,album,Oskar
2022-12-27T16:24:04Z,El Michels Affair,Adult Themes,40,Big Crown Records,2020-05-08,176833,El Michels Affair,51,,02:45,0.676,0.503,0.733,0.809,11,0.0983,-7.272,1,0.188,167.935,4,0.377,Villa,39,QZ2L61900226,4,https://open.spotify.com/track/6J0HEZmMPkLGLljiW3mBJZ,stream,true,https://open.spotify.com/artist/0cLrgpG3pW4MX4nD8h6qCc,"Afrobeat, Funk, Instrumental Soul",https://open.spotify.com/album/2btMPVa8QYYO6japUqGsZl,349223009033,album,Oskar
2022-12-27T09:45:40Z,Menahan Street Band,Make the Road By Walking,0,Daptone Records,2008-10-14,182693,Menahan Street Band,61,,03:03,0.0186,0.615,0.76,0.053,10,0.0825,-8.393,0,0.0317,90.847,4,0.902,Make the Road By Walking,0,US4GZ0801501,1,https://open.spotify.com/track/18OzYEBhFuusiRbvkhf6Zl,stream,true,https://open.spotify.com/artist/1PryMSya1JnSAlcwYawCxp,"Brass Band, Instrumental Funk",https://open.spotify.com/album/6wdxaAC6P7f6w05QadHFcB,634457003934,album,Oskar
2022-12-27T09:13:20Z,Menahan Street Band,The Exciting Sounds of Menahan Street Band,0,Daptone Records,2021-02-26,182693,Menahan Street Band,61,,01:07,0.0751,0.778,0.399,0.835,1,0.103,-8.984,1,0.0858,137.305,4,0.321,Queens Highway,0,USA2B2056513,8,https://open.spotify.com/track/2Y3x5VcEAxLNmVHxQOE0jB,stream,true,https://open.spotify.com/artist/1PryMSya1JnSAlcwYawCxp,"Brass Band, Instrumental Funk",https://open.spotify.com/album/0X9oLn2APMvGOIsogM1TSp,634457041318,album,Oskar
2022-12-27T02:07:19Z,The Mamas & The Papas,All The Leaves Are Brown The Golden Era Collection,68,Geffen,2001-08-28,1707615,The Mamas & The Papas,67,,02:40,0.424,0.548,0.728,0.0,1,0.0525,-6.631,0,0.0367,112.332,4,0.649,California Dreamin',75,USMC16532697,7,https://open.spotify.com/track/1ZEOIhSn6BKErV59bIgn76,stream,true,https://open.spotify.com/artist/1bs7HoMkSyQwcobCpE9KpN,"Classic Rock, Folk, Folk Rock, Mellow Gold, Psychedelic Rock, Rock, Soft Rock, Sunshine Pop",https://open.spotify.com/album/6d9b6qTmzQ2WOOGB2cDCDq,00602567847892,compilation,Oskar
2022-12-26T12:56:58Z,Art Farmer & Benny Golson Jazztet,The Complete Argo Mercury Sessions,35,Verve Reissues,2011-01-01,2409,Art Farmer & Benny Golson Jazztet,23,,03:12,0.992,0.554,0.167,0.907,0,0.139,-12.814,0,0.0458,58.775,4,0.392,I Remember Clifford,36,USMC16010020,4,https://open.spotify.com/track/4zquVwZMHXKHUHqHIHDlNA,stream,true,https://open.spotify.com/artist/2ZFVQjoQGBbNZ0quLUteyp,Hard Bop,https://open.spotify.com/album/1VTJAf7legjTi6EOHHoxFG,00602527780740,compilation,Oskar
2022-12-24T08:24:56Z,The Murlocs,Old Locomotive,0,Flightless Records,2017-07-28,110664,The Murlocs,42,,02:44,0.00201,0.468,0.734,9.26E-4,6,0.3,-5.108,0,0.0337,122.342,4,0.769,Noble Soldier,0,AUTZK1700036,3,https://open.spotify.com/track/0qEJ3whHtdY11skgNa2zmD,stream,true,https://open.spotify.com/artist/0rH93aHDYyJfMAcPB9OKus,"Australian Garage Punk, Neo-psychedelic",https://open.spotify.com/album/71MIPzM3cwZRMnftTRlICM,9332727044663,album,Oskar
2022-12-24T08:15:19Z,King Gizzard & The Lizard Wizard,Infest The Rats' Nest,0,Flightless Records,2019-08-16,1101243,King Gizzard & The Lizard Wizard,62,,04:28,1.73E-4,0.307,0.898,0.0135,2,0.0858,-6.482,1,0.215,158.757,4,0.174,Self-Immolate,0,AUTZK1900044,8,https://open.spotify.com/track/5Pkp3DSLtI0B6yuglvpNek,stream,true,https://open.spotify.com/artist/6XYvaoDGE0VmRt83Jss9Sn,"Australian Psych, Double Drumming, Microtonal, Neo-psychedelic",https://open.spotify.com/album/3SW2GxwbStVJ4jXgizJggx,9332727057274,album,Oskar
2022-12-20T13:38:48Z,Kungs,Never Going Home,63,Universal Music Division Island Def Jam,2021-05-21,925916,Kungs,70,,02:49,0.0907,0.836,0.846,0.047,0,0.057,-4.673,1,0.0392,122.042,4,0.942,Never Going Home,70,FR9W12110749,1,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X,stream,true,https://open.spotify.com/artist/7keGfmQR4X5w0two1xKZ7d,"Edm, Pop Dance, Uk Dance",https://open.spotify.com/album/3M2ev0LMKExe0Y9HaNrkfA,00602438311170,single,Oskar
2022-12-18T08:55:28Z,Joe Armon-Jones & Maxwell Owin,Idiom,46,YAM Recordings,2017-09-08,47095,Joe Armon-Jones,38,Maxwell Owin,04:12,0.835,0.53,0.542,0.837,5,0.107,-16.479,0,0.043,123.243,4,0.466,SE Discotheque,35,UKG2E1700008,1,https://open.spotify.com/track/2yzMjkW9sxy4C7hSYH0db8,stream,true,https://open.spotify.com/artist/5mUcc8OOP4RuzrupeGYwW5,"Indie Jazz, Indie Soul, Uk Contemporary Jazz",https://open.spotify.com/album/1BhxyetSX2kMn0pQn2UFvI,5060519683045,single,Oskar
2022-12-17T13:40:10Z,Benny Sings,Music,41,Sings Records,2021-04-09,171804,Benny Sings,61,,03:27,0.813,0.733,0.213,0.00345,9,0.102,-13.171,1,0.191,84.968,4,0.567,Break Away,16,NLX5C2000007,6,https://open.spotify.com/track/3vo439Qz3bIsFcsnTJafAI,stream,true,https://open.spotify.com/artist/4gHcu2JoaXJ0mV4aNPCd7N,"Dutch Pop, Indie Soul",https://open.spotify.com/album/42T1PWZl6NilUzBk3vCXoz,195497932948,album,Oskar
2022-12-17T13:30:28Z,Benny Sings,Music,41,Sings Records,2021-04-09,171804,Benny Sings,61,,03:18,0.172,0.822,0.147,0.0906,9,0.105,-11.25,0,0.0499,83.991,4,0.57,Here It Comes,19,NLX5C2000005,2,https://open.spotify.com/track/36izxcUobH3tTNU1QXHE99,stream,true,https://open.spotify.com/artist/4gHcu2JoaXJ0mV4aNPCd7N,"Dutch Pop, Indie Soul",https://open.spotify.com/album/42T1PWZl6NilUzBk3vCXoz,195497932948,album,Oskar
2022-12-17T10:34:00Z,Benny Sings,Art (2022 Remastered Deluxe),24,Sing Records,2022-07-08,171804,Benny Sings,61,,04:11,0.019,0.918,0.406,0.313,7,0.111,-10.447,0,0.0474,130.834,4,0.753,Big Brown Eyes,17,NLH211100667,1,https://open.spotify.com/track/3lRDE6JZRfstK9mWig5oaf,stream,true,https://open.spotify.com/artist/4gHcu2JoaXJ0mV4aNPCd7N,"Dutch Pop, Indie Soul",https://open.spotify.com/album/58nGxsmHEHQGpYhrHKgCTU,8720766149592,album,Oskar
2022-12-16T08:36:06Z,Benny Sings,Music,41,Sings Records,2021-04-09,171804,Benny Sings,61,,02:51,0.0852,0.834,0.451,9.87E-4,1,0.0876,-9.786,1,0.0806,101.765,4,0.432,Sunny Afternoon,42,NLX5C2000001,3,https://open.spotify.com/track/6FJc5ghn7kguAUo8YnU4bS,stream,true,https://open.spotify.com/artist/4gHcu2JoaXJ0mV4aNPCd7N,"Dutch Pop, Indie Soul",https://open.spotify.com/album/42T1PWZl6NilUzBk3vCXoz,195497932948,album,Oskar
2022-12-16T06:40:26Z,Melody's Echo Chamber,Unfold,43,Domino Recording Co,2022-09-30,264987,Melody's Echo Chamber,47,,01:30,0.00329,0.594,0.802,0.0454,8,0.0768,-6.084,1,0.0332,107.861,4,0.759,Unfold,49,GBCEL2200210,4,https://open.spotify.com/track/5xJDI5YYHk6dFexvSVonw2,stream,true,https://open.spotify.com/artist/1S0vL284jxZYKtZQ2jsQ2X,"Dream Pop, Experimental Pop, French Psychedelic, French Shoegaze, Indie Rock, Neo-psychedelic, Noise Pop, Nu Gaze, Shiver Pop",https://open.spotify.com/album/5agoEPMTMTZTSKibS1jfpL,887833015865,album,Oskar
2022-12-16T06:33:11Z,Ginger Root,Over the Hill,44,Acrophase Records,2022-08-24,235486,Ginger Root,52,,02:47,0.522,0.766,0.909,0.606,8,0.133,-4.572,1,0.0494,92.006,4,0.941,Over the Hill,52,FRIDO2211707,1,https://open.spotify.com/track/5eFwQOHNE0zOwMRj9jhzGt,stream,true,https://open.spotify.com/artist/4UAW69682T7N0wrABUhqx0,"Hypnagogic Pop, Oc Indie",https://open.spotify.com/album/76igtoYKgzHd578j23y2Hb,3663729216649,single,Oskar
2022-12-14T01:02:35Z,Infinit',NSMLM,34,Don Dada Records,2017-06-09,34561,Infinit',47,,02:48,0.261,0.856,0.686,0.0,4,0.279,-6.593,0,0.347,92.974,4,0.701,Sud-Est,36,FR9W11710717,7,https://open.spotify.com/track/3pME2Z9n5A9YpcN9yjjJDi,stream,true,https://open.spotify.com/artist/5y2Ny3eOPrhtb5uQFl30vq,"French Hip Hop, Rap Calme",https://open.spotify.com/album/2L0GG48SIh4PyZdLwnGgzU,00602557710618,album,Oskar
2022-12-14T00:59:52Z,5 Majeur,Variations,36,5 Majeur,2013-05-27,35338,5 Majeur,23,,03:04,0.366,0.596,0.659,0.0,2,0.148,-11.879,1,0.338,86.577,4,0.776,Lettre Ouverte,28,FR0U91202847,6,https://open.spotify.com/track/3QfTOVIziqnfRtRtOAfMc8,stream,true,https://open.spotify.com/artist/0dsrPInY7xTkhmjJIUc7ZT,"French Hip Hop, Rap Inde",https://open.spotify.com/album/0eSUxPncXNthvSGKm3p1w8,3700187652425,album,Oskar
2022-12-14T00:50:03Z,Hocus Pocus,73 touches,36,Universal Music Division Mercury Records,2006-12-26,104419,Hocus Pocus,36,,03:28,0.0145,0.706,0.575,0.0,2,0.0799,-7.592,1,0.315,84.959,4,0.547,73 touches,27,FR9T30500011,20,https://open.spotify.com/track/4JBfGy7OCPTjTr6fpk2KNm,stream,true,https://open.spotify.com/artist/1D5DI6S5zIiGPBf1IAuAJh,"French Hip Hop, Hip-hop Experimental, Nantes Indie",https://open.spotify.com/album/3vMWaxeJk0iJTjLHWqndcc,00602557805680,album,Oskar
2022-12-14T00:32:35Z,L'entourage,Jeunes entrepreneurs,45,Believe Recordings,2014-05-26,87374,L'entourage,31,,04:00,0.467,0.816,0.635,3.17E-6,2,0.07,-5.569,1,0.315,89.994,4,0.696,Mourir demain,34,FR6V82362455,14,https://open.spotify.com/track/7MjVDXdR4xCsKEwzJXjAGJ,stream,true,https://open.spotify.com/artist/0uziZOQoq7GATTdJqMOX5s,"French Hip Hop, Rap Inde",https://open.spotify.com/album/0Bdqd1ffZ5AyvhUt4106Pa,3616554259114,album,Oskar
2022-12-14T00:22:44Z,Dany Dan,Poétiquement Correct,26,Disques Durs,2010-01-21,19291,Dany Dan,41,,03:47,0.0538,0.732,0.855,0.0,4,0.0514,-5.363,0,0.257,90.205,4,0.519,Sunshine,26,FR6V81020867,6,https://open.spotify.com/track/1N2BFMTHeaSrdXgyJ4uO8H,stream,true,https://open.spotify.com/artist/0JAbmlSLQqD6DAw2d8jdvz,French Hip Hop,https://open.spotify.com/album/5E1CR5p6eXg55kFERrXmlB,3661585279143,album,Oskar
2022-12-13T08:16:23Z,PawPaw Rod,Thin Lines,38,GODMODE,2021-07-30,72636,PawPaw Rod,51,,02:51,0.0978,0.873,0.519,0.0,11,0.0475,-8.516,0,0.17,100.094,4,0.896,Thin Lines,46,QM38F2100053,1,https://open.spotify.com/track/7DQExWAfGh6haF7grf6rzj,stream,true,https://open.spotify.com/artist/23KIrX6iPiVOkx60F4bjNq,Indie R&b,https://open.spotify.com/album/1hgO8TWFeOqBIcxJGsDPCO,850031737211,single,Oskar
2022-12-13T08:11:17Z,blackwave.,ARE WE STILL DREAMING?,55,Sony Music Entertainment,2019-11-08,67483,blackwave.,47,Winston Surfshirt & Benny Sings,03:16,0.185,0.988,0.531,2.78E-4,3,0.0893,-4.987,0,0.0586,118.535,4,0.775,The Antidote,42,BE1FM1910010,10,https://open.spotify.com/track/0pxpSt7LXw3peLU2yfipgG,stream,true,https://open.spotify.com/artist/0nvdwVbj7NT1WL9P8JowLD,Belgian Hip Hop,https://open.spotify.com/album/4DqJ4gzYejnGEGd8mIvySJ,886448006961,album,Oskar
2022-12-12T10:43:57Z,Nakk Mendosa,Debut E.P,8,Dark Sun,2002-01-01,11439,Nakk Mendosa,25,,03:40,0.277,0.869,0.553,0.0,4,0.214,-5.418,0,0.308,98.911,4,0.837,La Tour 20,10,FR6V80924482,2,https://open.spotify.com/track/4LSj1GgOx2uqropoCEguOF,stream,true,https://open.spotify.com/artist/7MDXSvabwm6zL7mUXKqH6L,French Hip Hop,https://open.spotify.com/album/780bPRlKAbSJH19QxgveYv,3661585103141,single,Oskar
2022-12-12T10:10:56Z,Hocus Pocus,73 touches,36,Universal Music Division Mercury Records,2006-12-26,104419,Hocus Pocus,36,,03:19,0.0213,0.83,0.703,0.0,0,0.197,-5.967,1,0.384,97.13,4,0.79,Dig This,25,FR9T30600005,12,https://open.spotify.com/track/5zox7BO4P6neNXm3oYCWSX,stream,true,https://open.spotify.com/artist/1D5DI6S5zIiGPBf1IAuAJh,"French Hip Hop, Hip-hop Experimental, Nantes Indie",https://open.spotify.com/album/3vMWaxeJk0iJTjLHWqndcc,00602557805680,album,Oskar
2022-12-12T07:01:42Z,1995,Paris Sud Minute,44,Universal Music Division Polydor,2012-01-01,227845,1995,41,,03:04,0.133,0.782,0.569,0.0,10,0.156,-6.94,0,0.394,96.537,4,0.752,J'Aime Ca,27,FR9W11212665,6,https://open.spotify.com/track/0JTjm7m3P4E1J9Y8aALKpD,stream,true,https://open.spotify.com/artist/4CH2uNha7qT33gsr1y60Ca,French Hip Hop,https://open.spotify.com/album/1JO9WrxXPXohZbqr3srmLf,00602537251544,album,Oskar
2022-12-12T06:54:19Z,Hocus Pocus,16 pièces,34,On And On Records,2011-11-06,104419,Hocus Pocus,36,,02:52,0.147,0.554,0.621,0.0,11,0.151,-8.006,0,0.478,97.252,4,0.798,W0:00,23,FR9T31000011,12,https://open.spotify.com/track/5GOb9s0pG00bDONRUXhHmL,stream,true,https://open.spotify.com/artist/1D5DI6S5zIiGPBf1IAuAJh,"French Hip Hop, Hip-hop Experimental, Nantes Indie",https://open.spotify.com/album/4M1szWvk8wdxACA9WdSskS,3610150261526,album,Oskar
2022-12-11T16:02:52Z,Fat Night,Lazy Days,0,Fat Night,2015-10-19,46139,Fat Night,35,,03:42,0.404,0.792,0.657,1.02E-5,2,0.31,-7.181,1,0.0281,111.998,4,0.755,Sun Go Down,2,QM9AA1534609,5,https://open.spotify.com/track/6UJThOHpnTSWu583jJ4dbo,stream,true,https://open.spotify.com/artist/0jUjkZEu17LkjSEQJmcqqi,,https://open.spotify.com/album/3dsG1JN1wE7XL5DLuWNKk5,889211907816,single,Oskar
2022-12-11T08:44:46Z,Nas,I Am...,65,Columbia,1999-04-06,3575415,Nas,72,,03:57,0.00602,0.634,0.845,5.29E-6,11,0.0598,-5.058,0,0.352,94.0,4,0.929,Nas Is Like,69,USSM19804988,13,https://open.spotify.com/track/3gY6tiCNsuVi6s8kPV6aQg,stream,true,https://open.spotify.com/artist/20qISvAhX20dpIbOOzGK3q,"Conscious Hip Hop, East Coast Hip Hop, Gangster Rap, Hardcore Hip Hop, Hip Hop, Queens Hip Hop, Rap",https://open.spotify.com/album/4UhEjfIRx4tE1XRY21vwNa,074646877326,album,Oskar
2022-12-10T06:45:08Z,Chris Lorenzo & COBRAH,MAMI,58,Late Checkout,2022-07-22,110924,Chris Lorenzo,59,COBRAH,04:07,0.0308,0.758,0.944,0.103,3,0.0438,-4.901,0,0.0623,126.022,4,0.826,MAMI,65,CA5KR2261885,1,https://open.spotify.com/track/6JjSoJ2laV4ZbKNb9nybvh,stream,true,https://open.spotify.com/artist/7tm9Tuc70geXOOyKhtZHIj,"Bass House, House, Tech House",https://open.spotify.com/album/6fdfCmP6hJg0gqFobszTYB,795397382883,single,Oskar
2022-12-09T11:28:53Z,COBRAH,COBRAH,48,COBRAH,2021-05-12,134645,COBRAH,54,,03:09,0.00246,0.959,0.527,6.17E-4,11,0.101,-7.071,0,0.207,132.007,4,0.487,BANG,52,SE6AJ2100404,4,https://open.spotify.com/track/3JI2fFWxfepbkoLaYBHCJf,stream,true,https://open.spotify.com/artist/1AHswQqsDNmu1xaE8KpBne,"Escape Room, Pink Noise",https://open.spotify.com/album/1MSVIDaDrvigdChfh3df4S,7316211999044,single,Oskar
2022-12-09T11:12:03Z,COBRAH,BRAND NEW BITCH,52,"Artist Partner Group, Inc",2022-06-22,134645,COBRAH,54,,03:16,0.0501,0.873,0.627,0.00465,8,0.153,-7.064,1,0.0572,123.031,4,0.504,BRAND NEW BITCH,59,QZAKB2167629,1,https://open.spotify.com/track/13DNuiQyuTDcAw6Y8thZFM,stream,true,https://open.spotify.com/artist/1AHswQqsDNmu1xaE8KpBne,"Escape Room, Pink Noise",https://open.spotify.com/album/6xMnRBIpa2x3M40yVkGMBb,196429039537,single,Oskar
2022-12-09T11:05:35Z,COBRAH,DIP N DRIP,37,COBRAH,2021-02-17,134645,COBRAH,54,,02:52,0.234,0.722,0.888,0.904,11,0.11,-7.918,1,0.101,160.022,4,0.679,DIP N DRIP,44,SE6AJ2100101,1,https://open.spotify.com/track/2BH9ryNKlONkENIhgMM4lq,stream,true,https://open.spotify.com/artist/1AHswQqsDNmu1xaE8KpBne,"Escape Room, Pink Noise",https://open.spotify.com/album/1FaryKGpT1iu4YXsNMWwdE,7316210577298,single,Oskar
2022-12-09T06:08:17Z,Monster Florence,Foul,48,Project Melody Music,2018-09-07,23530,Monster Florence,40,,03:29,0.669,0.648,0.516,0.00338,1,0.115,-7.656,0,0.0494,124.776,4,0.339,Deck Of Cards,55,GBMA21806805,3,https://open.spotify.com/track/6leV76CgJj8lXXtO8wecG1,stream,true,https://open.spotify.com/artist/2HSKYZUpx7rynGKcOI46e9,Uk Alternative Hip Hop,https://open.spotify.com/album/5vdGNez4ZbeSUaeiFTPpcx,5054960909533,album,Oskar
2022-12-09T02:26:48Z,Khruangbin,Con Todo El Mundo,61,Late Night Tales,2018-01-26,1668370,Khruangbin,70,,04:00,0.0101,0.781,0.385,0.587,10,0.166,-9.976,0,0.0789,105.812,4,0.842,Evan Finds the Third Room,55,GB5EM1701751,7,https://open.spotify.com/track/6EV7iIhdW9VBjphqZNGSfM,stream,true,https://open.spotify.com/artist/2mVVjNmdjXZZDvhgQWiakk,"Indie Soul, Neo-psychedelic",https://open.spotify.com/album/09AkhNYWocEZWbeYl1YBf7,5060391091372,album,Oskar
